UniprotID	GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom	UniprotEntryName	Length	logit_s_mean	logit_s_sd	s_mean	s_lower	s_upper	s_median
Q3SY46	ENSG00000240432	ENST00000390690	ENSP00000375109	KRTAP13-3	-	21	KR133_HUMAN	172						
Q9Y3R5	ENSG00000142197	ENST00000399151	ENSP00000382104	DOP1B	+	21	DOP2_HUMAN	2298	-5.8026533126831055	1.900155782699585	0.013867083936929703	7.286058826139197e-05	0.11121245473623276	0.003010442014783621
M5A8F1	ENSG00000233056	ENST00000447535	ENSP00000504647	ERVH48-1	-	21	SUPYN_HUMAN	160						
Q9Y2C3	ENSG00000183778	ENST00000615480	ENSP00000480285	B3GALT5	+	21	B3GT5_HUMAN	310						
Q9UHP3	ENSG00000155313	ENST00000285679	ENSP00000285679	USP25	+	21	UBP25_HUMAN	1055	-4.702428817749023	1.7472635507583618	0.030153008177876472	0.00029536517104133964	0.2179156243801117	0.00899162981659174
Q96J86	ENSG00000166265	ENST00000299340	ENSP00000299340	CYYR1	-	21	CYYR1_HUMAN	154	-5.87076473236084	1.8833484649658203	0.01333354040980339	7.034282316453755e-05	0.10160937905311584	0.002812781371176243
P05107	ENSG00000160255	ENST00000302347	ENSP00000303242	ITGB2	-	21	ITB2_HUMAN	769	-4.852053165435791	1.2170820236206055	0.015459741465747356	0.0007185979629866779	0.07823191583156586	0.007751761935651302
Q9NSI6	ENSG00000185658	ENST00000333229	ENSP00000330753	BRWD1	-	21	BRWD1_HUMAN	2320	-1.6773432493209839	0.5110162496566772	0.16674456000328064	0.06422896683216095	0.3372061252593994	0.15744759142398834
P50747	ENSG00000159267	ENST00000336648	ENSP00000338387	HLCS	-	21	BPL1_HUMAN	726	-5.012208938598633	1.1119911670684814	0.011939223855733871	0.0007522634696215391	0.055580079555511475	0.006612172815948725
P56181	ENSG00000160194	ENST00000340344	ENSP00000342895	NDUFV3	+	21	NDUV3_HUMAN	108	-5.466348171234131	2.153383255004883	0.027994591742753983	6.208766717463732e-05	0.2234290987253189	0.004208849743008614
Q01196	ENSG00000159216	ENST00000344691	ENSP00000340690	RUNX1	-	21	RUNX1_HUMAN	453	-2.3374223709106445	3.220851182937622	0.26409098505973816	0.00017506571020931005	0.9815728664398193	0.08807071298360825
P57078	ENSG00000183421	ENST00000352483	ENSP00000330161	RIPK4	-	21	RIPK4_HUMAN	832	-5.847039222717285	1.8940049409866333	0.01497108768671751	7.054280285956338e-05	0.10575476288795471	0.0028801194857805967
P39060	ENSG00000182871	ENST00000359759	ENSP00000352798	COL18A1	+	21	COIA1_HUMAN	1754	-6.074697971343994	1.6289397478103638	0.008159871213138103	9.4448565505445e-05	0.05304884910583496	0.002295061247423291
P78563	ENSG00000197381	ENST00000360697	ENSP00000353920	ADARB1	+	21	RED1_HUMAN	741	-3.2833878993988037	2.5036120414733887	0.151102676987648	0.0002772323787212372	0.83529132604599	0.03614550083875656
Q96NY7	ENSG00000159212	ENST00000360731	ENSP00000353959	CLIC6	+	21	CLIC6_HUMAN	704	-5.883657932281494	1.6819133758544922	0.009454968385398388	0.00010305473551852629	0.06996886432170868	0.0027768483851104975
P45844	ENSG00000160179	ENST00000361802	ENSP00000354995	ABCG1	+	21	ABCG1_HUMAN	678	-5.461800575256348	1.5300145149230957	0.012721406295895576	0.0002116059185937047	0.07849112898111343	0.004227952100336552
Q13627	ENSG00000157540	ENST00000398960	ENSP00000381932	DYRK1A	+	21	DYR1A_HUMAN	763	-5.395002841949463	1.9678221940994263	0.023089168593287468	9.59235112532042e-05	0.17680557072162628	0.0045186965726315975
P39086	ENSG00000171189	ENST00000399907	ENSP00000382791	GRIK1	-	21	GRIK1_HUMAN	918	-6.096371173858643	0.9335972666740417	0.003623582422733307	0.0003610301355365664	0.01383593026548624	0.0022459656465798616
O75144	ENSG00000160223	ENST00000407780	ENSP00000384432	ICOSLG	-	21	ICOSL_HUMAN	302	-6.21439266204834	1.6560651063919067	0.00698433443903923	7.788336370140314e-05	0.04886640980839729	0.001996437320485711
P57727	ENSG00000160183	ENST00000433957	ENSP00000411013	TMPRSS3	-	21	TMPS3_HUMAN	454	-5.405924320220947	1.6552151441574097	0.015679610893130302	0.00017508106247987598	0.10323722660541534	0.004469832871109247
P57054	ENSG00000185808	ENST00000464265	ENSP00000420037	PIGP	-	21	PIGP_HUMAN	158	-5.687383651733398	1.6908321380615234	0.011993165127933025	0.00012322772818151861	0.08522267639636993	0.003377003828063607
O43426	ENSG00000159082	ENST00000674308	ENSP00000501426	SYNJ1	-	21	SYNJ1_HUMAN	1573	-2.7519631385803223	1.0425257682800293	0.08607876300811768	0.00820090714842081	0.3298972547054291	0.05997587740421295
Q9BZR6	ENSG00000040608	ENST00000043402	ENSP00000043402	RTN4R	-	22	RTN4R_HUMAN	473	-4.833770751953125	2.8905999660491943	0.0769268348813057	2.7556574423215352e-05	0.6967146396636963	0.007893656380474567
O15499	ENSG00000063515	ENST00000086933	ENSP00000086933	GSC2	-	22	GSC2_HUMAN	205	-5.183119773864746	2.3068199157714844	0.03785673528909683	6.101053804741241e-05	0.3403274714946747	0.005579174030572176
P53778	ENSG00000188130	ENST00000215659	ENSP00000215659	MAPK12	-	22	MK12_HUMAN	367	-4.427980422973633	1.8262579441070557	0.04449345916509628	0.0003328853053972125	0.2997307777404785	0.011797728948295116
P05546	ENSG00000099937	ENST00000215727	ENSP00000215727	SERPIND1	+	22	HEP2_HUMAN	499	-4.611878871917725	1.208149790763855	0.019182104617357254	0.0009296161006204784	0.09587273001670837	0.009835440665483475
O95721	ENSG00000099940	ENST00000215730	ENSP00000215730	SNAP29	+	22	SNP29_HUMAN	258	-5.904613971710205	1.8178728818893433	0.011373824439942837	7.731239747954533e-05	0.08773192018270493	0.0027194186113774776
Q9BT49	ENSG00000184436	ENST00000215742	ENSP00000215742	THAP7	-	22	THAP7_HUMAN	309	-3.553098678588867	2.9200406074523926	0.14282776415348053	9.361065167468041e-05	0.8975300192832947	0.027838585898280144
P24347	ENSG00000099953	ENST00000215743	ENSP00000215743	MMP11	+	22	MMP11_HUMAN	488	-5.145326614379883	1.7039153575897217	0.020922502502799034	0.00020651322847697884	0.14115698635578156	0.005792818497866392
P14174	ENSG00000240972	ENST00000215754	ENSP00000215754	MIF	+	22	MIF_HUMAN	115	-5.749566078186035	2.2020301818847656	0.023925401270389557	4.252116923453286e-05	0.1925281584262848	0.00317405560053885
A6NHG4	ENSG00000099974	ENST00000215770	ENSP00000215770	DDTL	+	22	DDTL_HUMAN	134	-4.916036605834961	2.8583831787109375	0.07804922759532928	2.7034655431634746e-05	0.6651415824890137	0.0072748069651424885
P13725	ENSG00000099985	ENST00000215781	ENSP00000215781	OSM	-	22	ONCM_HUMAN	252	-4.186001300811768	2.9813175201416016	0.11430009454488754	4.408813038025983e-05	0.8398718237876892	0.014979182742536068
Q9BXI6	ENSG00000099992	ENST00000215790	ENSP00000215790	TBC1D10A	-	22	TB10A_HUMAN	508	-5.289114475250244	2.072387933731079	0.02779814787209034	8.687792433192953e-05	0.22665287554264069	0.0050208899192512035
Q15459	ENSG00000099995	ENST00000215793	ENSP00000215793	SF3A1	-	22	SF3A1_HUMAN	793	-2.446133613586426	0.9695337414741516	0.10835558921098709	0.012787912972271442	0.3668203055858612	0.07972174882888794
Q9UMW8	ENSG00000184979	ENST00000215794	ENSP00000215794	USP18	+	22	UBP18_HUMAN	372	-5.338445663452148	2.0266318321228027	0.026371441781520844	9.045471233548597e-05	0.2032151222229004	0.004780368879437447
Q9UDX4	ENSG00000100012	ENST00000215812	ENSP00000215812	SEC14L3	-	22	S14L3_HUMAN	400	-6.107096195220947	1.6863380670547485	0.008143486455082893	8.170953515218571e-05	0.057219769805669785	0.002222059527412057
P62318	ENSG00000100028	ENST00000215829	ENSP00000215829	SNRPD3	+	22	SMD3_HUMAN	126	-2.391645669937134	2.7760632038116455	0.2399127185344696	0.0003964242059737444	0.9547539949417114	0.08381197601556778
P28482	ENSG00000100030	ENST00000215832	ENSP00000215832	MAPK1	-	22	MK01_HUMAN	360	-3.4531404972076416	2.8081552982330322	0.14607451856136322	0.0001288125349674374	0.8860227465629578	0.030675340443849564
P20062	ENSG00000185339	ENST00000215838	ENSP00000215838	TCN2	+	22	TCO2_HUMAN	427	-5.44113826751709	1.4297575950622559	0.011024465784430504	0.0002629165246617049	0.06667866557836533	0.004315839149057865
P26998	ENSG00000100053	ENST00000215855	ENSP00000215855	CRYBB3	+	22	CRBB3_HUMAN	211	-5.459322929382324	1.7921322584152222	0.016894306987524033	0.0001269186905119568	0.12490187585353851	0.00423839595168829
P53007	ENSG00000100075	ENST00000215882	ENSP00000215882	SLC25A1	-	22	TXTP_HUMAN	311	-5.446802139282227	2.2168471813201904	0.029803752899169922	5.590826549450867e-05	0.2493913769721985	0.004291568882763386
Q9NZ20	ENSG00000100078	ENST00000215885	ENSP00000215885	PLA2G3	-	22	PA2G3_HUMAN	509	-6.312567710876465	1.376604676246643	0.004367305431514978	0.00012208597036078572	0.026224885135889053	0.0018100887537002563
P05162	ENSG00000100079	ENST00000215886	ENSP00000215886	LGALS2	-	22	LEG2_HUMAN	132	-3.5207467079162598	3.029031753540039	0.1612190306186676	7.809249655110762e-05	0.9180428385734558	0.028727656230330467
Q96GD0	ENSG00000241360	ENST00000215904	ENSP00000215904	PDXP	+	22	PLPP_HUMAN	296	-5.503079891204834	2.3586950302124023	0.0323774553835392	4.002218338428065e-05	0.2931525707244873	0.004057671874761581
Q6ICH7	ENSG00000128203	ENST00000215906	ENSP00000215906	ASPHD2	+	22	ASPH2_HUMAN	369	-3.223360061645508	2.837928533554077	0.1722189038991928	0.00015289643488358706	0.9120461940765381	0.03829604387283325
P09382	ENSG00000100097	ENST00000215909	ENSP00000215909	LGALS1	+	22	LEG1_HUMAN	135	-5.747542381286621	1.6912281513214111	0.012115252204239368	0.00011594389070523903	0.08070581406354904	0.00318046472966671
Q96FE7	ENSG00000100100	ENST00000215912	ENSP00000215912	PIK3IP1	-	22	P3IP1_HUMAN	263	-6.090366363525391	1.603725790977478	0.008353942073881626	9.76902520051226e-05	0.0498727522790432	0.002259462373331189
Q9UH36	ENSG00000100104	ENST00000215917	ENSP00000215917	SRRD	+	22	SRR1L_HUMAN	339	-3.736509084701538	2.387401580810547	0.10452739149332047	0.00022130893194116652	0.719647228717804	0.023282188922166824
Q6NXT1	ENSG00000100124	ENST00000215941	ENSP00000215941	ANKRD54	-	22	ANR54_HUMAN	300	-5.6111836433410645	1.9540328979492188	0.017281552776694298	7.939330680528656e-05	0.14413663744926453	0.003643415402621031
Q8N3F8	ENSG00000100139	ENST00000215957	ENSP00000215957	MICALL1	+	22	MILK1_HUMAN	863	-5.096460342407227	1.0901552438735962	0.010335550643503666	0.0007217388483695686	0.049275610595941544	0.006081158295273781
Q9NSP4	ENSG00000100162	ENST00000215980	ENSP00000215980	CENPM	-	22	CENPM_HUMAN	180	-5.837640285491943	1.5930252075195312	0.008853370323777199	0.00012844102457165718	0.062072597444057465	0.0029072382021695375
O43731	ENSG00000100196	ENST00000216014	ENSP00000216014	KDELR3	+	22	ERD23_HUMAN	214	-5.957250595092773	2.063371181488037	0.016809610649943352	4.533513856586069e-05	0.1286310851573944	0.002580339554697275
Q14565	ENSG00000100206	ENST00000216024	ENSP00000216024	DMC1	-	22	DMC1_HUMAN	340	-4.668262958526611	2.0469443798065186	0.04398898407816887	0.00016988826973829418	0.34156566858291626	0.00930123869329691
Q8IWL3	ENSG00000100209	ENST00000216027	ENSP00000216027	HSCB	+	22	HSC20_HUMAN	235	-4.77828311920166	1.9728164672851562	0.0370565690100193	0.00017598569684196264	0.28666573762893677	0.008340280503034592
Q9NS69	ENSG00000100216	ENST00000216034	ENSP00000216034	TOMM22	+	22	TOM22_HUMAN	142	-4.975724220275879	2.3772733211517334	0.047564275562763214	6.538883462781087e-05	0.4215646982192993	0.00685618631541729
Q9UHP6	ENSG00000100218	ENST00000216036	ENSP00000216036	RSPH14	-	22	RSP14_HUMAN	348	-5.187297821044922	1.6519994735717773	0.01797095313668251	0.00021923270833212882	0.1246146559715271	0.005556041840463877
Q9Y3I0	ENSG00000100220	ENST00000216038	ENSP00000216038	RTCB	-	22	RTCB_HUMAN	505	-4.587111949920654	1.617937684059143	0.03109910897910595	0.0004270377103239298	0.1952875703573227	0.010079590603709221
O00178	ENSG00000100226	ENST00000216044	ENSP00000216044	GTPBP1	+	22	GTPB1_HUMAN	669	-3.551544427871704	2.517637252807617	0.12109577655792236	0.00020628984202630818	0.7994619607925415	0.027880683541297913
O96015	ENSG00000100246	ENST00000216068	ENSP00000216068	DNAL4	-	22	DNAL4_HUMAN	105	-5.928982257843018	1.5309927463531494	0.008105066604912281	0.00013238389510661364	0.05077262222766876	0.0026541256811469793
O95567	ENSG00000100249	ENST00000216071	ENSP00000216071	C22orf31	-	22	CV031_HUMAN	290	-5.722489356994629	1.6873441934585571	0.011685960926115513	0.00011979329428868368	0.08200927823781967	0.0032608883921056986
Q9UGB7	ENSG00000100253	ENST00000216075	ENSP00000216075	MIOX	+	22	MIOX_HUMAN	285	-5.642446994781494	1.7231322526931763	0.014085951261222363	0.00012098488514311612	0.09404899179935455	0.0035316685680299997
Q9Y3P4	ENSG00000100263	ENST00000216085	ENSP00000216085	RHBDD3	-	22	RHBD3_HUMAN	386	-5.918194770812988	1.762576699256897	0.011321069672703743	8.499936666339636e-05	0.07844914495944977	0.0026828350964933634
Q96AK3	ENSG00000243811	ENST00000216099	ENSP00000216099	APOBEC3D	+	22	ABC3D_HUMAN	386	-5.971612930297852	1.8970589637756348	0.0127346720546484	6.19092388660647e-05	0.09505270421504974	0.002543638227507472
Q92737	ENSG00000100276	ENST00000216101	ENSP00000216101	RASL10A	-	22	RSLAA_HUMAN	203	-4.834819793701172	2.4337682723999023	0.0548250786960125	6.739195669069886e-05	0.48382532596588135	0.007885446771979332
Q9UGU5	ENSG00000100281	ENST00000216106	ENSP00000216106	HMGXB4	+	22	HMGX4_HUMAN	601	-5.793179512023926	1.719671607017517	0.011303702369332314	0.00010476632451172918	0.0814591497182846	0.0030390110332518816
Q13323	ENSG00000100290	ENST00000216115	ENSP00000216115	BIK	+	22	BIK_HUMAN	160	-5.624694347381592	2.182961940765381	0.023395871743559837	5.001081808586605e-05	0.20649771392345428	0.0035946969874203205
P09601	ENSG00000100292	ENST00000216117	ENSP00000216117	HMOX1	+	22	HMOX1_HUMAN	288	-5.94353723526001	1.943250060081482	0.013628950342535973	5.816100019728765e-05	0.1057567223906517	0.0026158750988543034
Q9BPW8	ENSG00000184117	ENST00000216121	ENSP00000216121	NIPSNAP1	-	22	NIPS1_HUMAN	284	-3.743931531906128	2.1858901977539062	0.09460295736789703	0.0003260292869526893	0.6318902969360352	0.023113997653126717
P33992	ENSG00000100297	ENST00000216122	ENSP00000216122	MCM5	+	22	MCM5_HUMAN	734	-3.6698367595672607	0.9068143963813782	0.03487488627433777	0.0042900387197732925	0.1309581995010376	0.024847500026226044
Q96D21	ENSG00000100302	ENST00000216127	ENSP00000216127	RASD2	+	22	RHES_HUMAN	266	-4.320413589477539	2.9923980236053467	0.10665895789861679	3.771534829866141e-05	0.8241294622421265	0.013119962066411972
Q14166	ENSG00000100304	ENST00000216129	ENSP00000216129	TTLL12	-	22	TTL12_HUMAN	644	-5.4117817878723145	1.464205265045166	0.012155761942267418	0.00025307503528892994	0.07296633720397949	0.004443843383342028
O95931	ENSG00000100307	ENST00000216133	ENSP00000216133	CBX7	-	22	CBX7_HUMAN	251	-4.716593265533447	1.8247227668762207	0.03335970640182495	0.00025020394241437316	0.24228331446647644	0.00886628683656454
P10323	ENSG00000100312	ENST00000216139	ENSP00000216139	ACR	+	22	ACRO_HUMAN	421	-4.1370110511779785	1.8094719648361206	0.0520971417427063	0.00046014401596039534	0.3565177023410797	0.015719467774033546
Q86V35	ENSG00000100314	ENST00000216144	ENSP00000216144	CABP7	+	22	CABP7_HUMAN	215	-6.308803081512451	1.681517243385315	0.006898072082549334	6.741901597706601e-05	0.046838026493787766	0.0018169034738093615
P39023	ENSG00000100316	ENST00000216146	ENSP00000346001	RPL3	-	22	RL3_HUMAN	403	-2.141106605529785	3.577615261077881	0.2937633693218231	0.00010587951692286879	0.9923918843269348	0.10516519844532013
Q15750	ENSG00000100324	ENST00000216160	ENSP00000216160	TAB1	+	22	TAB1_HUMAN	504	-4.946887016296387	1.531103491783142	0.019887255504727364	0.0003533159615471959	0.1249924749135971	0.007055362686514854
Q9NST1	ENSG00000100344	ENST00000216180	ENSP00000216180	PNPLA3	+	22	PLPL3_HUMAN	481	-4.861409664154053	1.7006356716156006	0.027067458257079124	0.0002760663046501577	0.17825362086296082	0.00768012460321188
P35579	ENSG00000100345	ENST00000216181	ENSP00000216181	MYH9	-	22	MYH9_HUMAN	1960	-2.160604476928711	1.4031860828399658	0.1663825958967209	0.007312736473977566	0.6432710886001587	0.10334441810846329
Q99757	ENSG00000100348	ENST00000216185	ENSP00000216185	TXN2	-	22	THIOM_HUMAN	166	-5.9016571044921875	1.808908462524414	0.012430902570486069	7.891565473983064e-05	0.08656937628984451	0.0027274496387690306
O15371	ENSG00000100353	ENST00000216190	ENSP00000216190	EIF3D	-	22	EIF3D_HUMAN	548	-2.2080464363098145	2.6233580112457275	0.24363172054290771	0.0006423508748412132	0.9494845867156982	0.09903024137020111
O75631	ENSG00000100373	ENST00000216211	ENSP00000216211	UPK3A	+	22	UPK3A_HUMAN	287	-6.288460731506348	1.5049757957458496	0.0057637752033770084	9.724700066726655e-05	0.034265100955963135	0.0018541726749390364
P50502	ENSG00000100380	ENST00000216218	ENSP00000216218	ST13	-	22	F10A1_HUMAN	369	-2.9675703048706055	2.3427352905273438	0.15664541721343994	0.0005209962837398052	0.8353608250617981	0.04891263321042061
P14784	ENSG00000100385	ENST00000216223	ENSP00000216223	IL2RB	-	22	IL2RB_HUMAN	551	-5.113320827484131	2.2617485523223877	0.03923527151346207	7.146247662603855e-05	0.33617767691612244	0.00598009442910552
P62877	ENSG00000100387	ENST00000216225	ENSP00000216225	RBX1	+	22	RBX1_HUMAN	108	-2.9301395416259766	3.03171443939209	0.20873722434043884	0.00014021541574038565	0.9531093239784241	0.05068361014127731
Q969R5	ENSG00000100395	ENST00000216237	ENSP00000216237	L3MBTL2	+	22	LMBL2_HUMAN	705	-4.3847880363464355	1.9358458518981934	0.05009140446782112	0.00028041034238412976	0.3564973473548889	0.012312054634094238
Q6NUI6	ENSG00000100399	ENST00000216241	ENSP00000216241	CHADL	-	22	CHADL_HUMAN	762	-6.321069717407227	1.4523544311523438	0.005058877170085907	0.00010435244621476158	0.030046356841921806	0.0017947921296581626
Q7RTV0	ENSG00000100410	ENST00000216252	ENSP00000216252	PHF5A	-	22	PHF5A_HUMAN	110	-3.6773393154144287	2.87793231010437	0.13612808287143707	8.978680853033438e-05	0.876890242099762	0.024666359648108482
Q99798	ENSG00000100412	ENST00000216254	ENSP00000216254	ACO2	+	22	ACON_HUMAN	780	-3.3581714630126953	2.406827926635742	0.127027228474617	0.0003109811805188656	0.7956174612045288	0.033628594130277634
Q92871	ENSG00000100417	ENST00000216259	ENSP00000216259	PMM1	-	22	PMM1_HUMAN	262	-5.856118679046631	0.9102142453193665	0.0042878445237874985	0.00048054661601781845	0.01675550267100334	0.0028541621286422014
Q8TCT0	ENSG00000100422	ENST00000216264	ENSP00000216264	CERK	-	22	CERK1_HUMAN	537	-4.679376125335693	1.8873326778411865	0.03635308891534805	0.00022970614372752607	0.27283790707588196	0.00919938925653696
O75132	ENSG00000100426	ENST00000216268	ENSP00000216268	ZBED4	+	22	ZBED4_HUMAN	1171						
Q969S8	ENSG00000100429	ENST00000216271	ENSP00000216271	HDAC10	-	22	HDA10_HUMAN	669	-5.962459564208984	1.090794563293457	0.004573102109134197	0.0003033326647710055	0.021362146362662315	0.0025669678580015898
Q96RT7	ENSG00000128159	ENST00000248846	ENSP00000248846	TUBGCP6	-	22	GCP6_HUMAN	1819	-3.4474356174468994	0.3976587653160095	0.033170435577631	0.014388508163392544	0.06488587707281113	0.03084542788565159
Q9BY27	ENSG00000128185	ENST00000248879	ENSP00000248879	DGCR6L	-	22	DGC6L_HUMAN	220	-5.883741855621338	1.8369882106781006	0.01252681016921997	7.604015991091728e-05	0.09251463413238525	0.002776616020128131
Q15080	ENSG00000100365	ENST00000248899	ENSP00000248899	NCF4	+	22	NCF4_HUMAN	339	-6.167351722717285	1.3185310363769531	0.004793419037014246	0.00015817899839021266	0.02703862637281418	0.0020923942793160677
Q9UIA0	ENSG00000100055	ENST00000248901	ENSP00000248901	CYTH4	+	22	CYH4_HUMAN	394	-5.492077350616455	1.8418792486190796	0.017336418852210045	0.00011141983850393444	0.13215245306491852	0.004102379083633423
O75600	ENSG00000100116	ENST00000248924	ENSP00000248924	GCAT	+	22	KBL_HUMAN	419	-6.305952072143555	1.6381970643997192	0.006423197221010923	7.360242307186127e-05	0.043307993561029434	0.001822081278078258
Q96HU1	ENSG00000100359	ENST00000248929	ENSP00000248929	SGSM3	+	22	SGSM3_HUMAN	749	-4.826236248016357	1.934707522392273	0.03524738922715187	0.0001807540247682482	0.2622554302215576	0.007952881045639515
Q9BYH1	ENSG00000100095	ENST00000248933	ENSP00000248933	SEZ6L	+	22	SE6L1_HUMAN	1024	-4.307480335235596	2.3453152179718018	0.07131203263998032	0.00013579709047917277	0.5718134045600891	0.013288477435708046
Q9UKI3	ENSG00000128218	ENST00000248948	ENSP00000248948	VPREB3	-	22	VPRE3_HUMAN	123	-4.8545308113098145	2.881456136703491	0.07503222674131393	2.7478454285301268e-05	0.688479483127594	0.007732727099210024
Q9HCN8	ENSG00000128228	ENST00000248958	ENSP00000248958	SDF2L1	+	22	SDF2L_HUMAN	221	-5.657322406768799	2.14762544631958	0.023273201659321785	5.1876617362722754e-05	0.1903013437986374	0.00347970356233418
Q04917	ENSG00000128245	ENST00000248975	ENSP00000248975	YWHAH	+	22	1433F_HUMAN	246	-4.714517116546631	2.939255714416504	0.08839185535907745	2.8222822948009707e-05	0.7400674223899841	0.00888455007225275
O75679	ENSG00000128276	ENST00000249007	ENSP00000249007	RFPL3	+	22	RFPL3_HUMAN	317	-6.063750743865967	1.742688536643982	0.009369581006467342	7.640723924851045e-05	0.06610352545976639	0.0023202653974294662
