GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom
ENSG00000173302	ENST00000309926	ENSP00000308908	GPR148	+	2
ENSG00000173272	ENST00000309451	ENSP00000311500	MZT2A	-	2
ENSG00000075886	ENST00000321253	ENSP00000326042	TUBA3D	+	2
ENSG00000136002	ENST00000409359	ENSP00000386794	ARHGEF4	+	2
ENSG00000064933	ENST00000441310	ENSP00000406490	PMS1	+	2
ENSG00000163331	ENST00000309950	ENSP00000309538	DAPL1	+	2
ENSG00000040933	ENST00000409851	ENSP00000386777	INPP4A	+	2
ENSG00000153165	ENST00000409886	ENSP00000386588	RGPD3	-	2
ENSG00000115841	ENST00000354545	ENSP00000346549	RMDN2	+	2
ENSG00000138078	ENST00000409411	ENSP00000387095	PREPL	-	2
ENSG00000162924	ENST00000394479	ENSP00000377989	REL	+	2
ENSG00000186487	ENST00000647738	ENSP00000497479	MYT1L	-	2
ENSG00000218819	ENST00000405799	ENSP00000384376	TDRD15	+	2
ENSG00000144199	ENST00000414820	ENSP00000410470	FAHD2B	-	2
ENSG00000135976	ENST00000420699	ENSP00000391950	ANKRD36	+	2
ENSG00000128656	ENST00000409900	ENSP00000386741	CHN1	-	2
ENSG00000152256	ENST00000282077	ENSP00000282077	PDK1	+	2
ENSG00000080293	ENST00000019103	ENSP00000019103	SCTR	-	2
ENSG00000143870	ENST00000272227	ENSP00000272227	PDIA6	-	2
ENSG00000115275	ENST00000448666	ENSP00000410992	MOGS	-	2
ENSG00000115523	ENST00000263863	ENSP00000263863	GNLY	+	2
ENSG00000244474	ENST00000373409	ENSP00000362508	UGT1A4	+	2
ENSG00000115415	ENST00000361099	ENSP00000354394	STAT1	-	2
ENSG00000115839	ENST00000264158	ENSP00000264158	RAB3GAP1	+	2
ENSG00000138449	ENST00000261024	ENSP00000261024	SLC40A1	-	2
ENSG00000115687	ENST00000234040	ENSP00000234040	PASK	-	2
ENSG00000144036	ENST00000272427	ENSP00000272427	EXOC6B	-	2
ENSG00000135956	ENST00000258439	ENSP00000258439	TMEM127	-	2
ENSG00000115392	ENST00000233741	ENSP00000233741	FANCL	-	2
ENSG00000134313	ENST00000256707	ENSP00000256707	KIDINS220	-	2
ENSG00000144524	ENST00000350033	ENSP00000272995	COPS7B	+	2
ENSG00000168395	ENST00000313552	ENSP00000322142	ING5	+	2
ENSG00000136698	ENST00000259216	ENSP00000259216	CFC1	-	2
ENSG00000169618	ENST00000303786	ENSP00000303775	PROKR1	+	2
ENSG00000163092	ENST00000409195	ENSP00000386840	XIRP2	+	2
ENSG00000007001	ENST00000005756	ENSP00000005756	UPP2	+	2
ENSG00000135903	ENST00000392070	ENSP00000375922	PAX3	-	2
ENSG00000196862	ENST00000408999	ENSP00000386810	RGPD4	+	2
ENSG00000138100	ENST00000380075	ENSP00000369415	TRIM54	+	2
ENSG00000204128	ENST00000373640	ENSP00000362743	C2orf72	+	2
ENSG00000135914	ENST00000258400	ENSP00000258400	HTR2B	-	2
ENSG00000156966	ENST00000287590	ENSP00000287590	B3GNT7	+	2
ENSG00000171596	ENST00000305141	ENSP00000305877	NMUR1	-	2
ENSG00000142327	ENST00000270357	ENSP00000270357	RNPEPL1	+	2
ENSG00000142330	ENST00000391984	ENSP00000375844	CAPN10	+	2
ENSG00000185176	ENST00000407834	ENSP00000384894	AQP12B	-	2
ENSG00000184945	ENST00000337801	ENSP00000337144	AQP12A	+	2
ENSG00000172482	ENST00000307503	ENSP00000302620	AGXT	+	2
ENSG00000172478	ENST00000388934	ENSP00000373586	MAB21L4	-	2
ENSG00000152133	ENST00000674370	ENSP00000501347	GPATCH11	+	2
ENSG00000135925	ENST00000258411	ENSP00000258411	WNT10A	+	2
ENSG00000171450	ENST00000302625	ENSP00000304250	CDK5R2	+	2
ENSG00000163497	ENST00000295727	ENSP00000295727	FEV	-	2
ENSG00000163499	ENST00000295728	ENSP00000295728	CRYBA2	-	2
ENSG00000181378	ENST00000341552	ENSP00000340776	CFAP65	-	2
ENSG00000163501	ENST00000295731	ENSP00000295731	IHH	-	2
ENSG00000213901	ENST00000409878	ENSP00000386473	SLC23A3	-	2
ENSG00000115649	ENST00000360507	ENSP00000353698	CNPPD1	-	2
ENSG00000144567	ENST00000430297	ENSP00000395249	RETREG2	+	2
ENSG00000158552	ENST00000289528	ENSP00000289528	ZFAND2B	+	2
ENSG00000115657	ENST00000265316	ENSP00000265316	ABCB6	-	2
ENSG00000198925	ENST00000361242	ENSP00000355173	ATG9A	-	2
ENSG00000163516	ENST00000323348	ENSP00000321617	ANKZF1	+	2
ENSG00000163521	ENST00000295759	ENSP00000295759	GLB1L	-	2
ENSG00000115661	ENST00000396738	ENSP00000379964	STK16	+	2
ENSG00000243910	ENST00000490341	ENSP00000487719	TUBA4B	+	2
ENSG00000054356	ENST00000295718	ENSP00000295718	PTPRN	-	2
ENSG00000182698	ENST00000333527	ENSP00000330269	RESP18	-	2
ENSG00000187736	ENST00000356853	ENSP00000349313	NHEJ1	-	2
ENSG00000119147	ENST00000238044	ENSP00000238044	ECRG4	+	2
ENSG00000115652	ENST00000283148	ENSP00000283148	UXS1	-	2
ENSG00000152076	ENST00000409943	ENSP00000386294	CCDC74B	-	2
ENSG00000152082	ENST00000281871	ENSP00000281871	MZT2B	+	2
ENSG00000152086	ENST00000312988	ENSP00000318197	TUBA3E	-	2
ENSG00000188542	ENST00000405954	ENSP00000385885	DUSP28	+	2
ENSG00000162961	ENST00000342166	ENSP00000345837	DPY30	-	2
ENSG00000152683	ENST00000282587	ENSP00000282587	SLC30A6	+	2
ENSG00000091106	ENST00000402280	ENSP00000385428	NLRC4	-	2
ENSG00000144285	ENST00000674923	ENSP00000501589	SCN1A	-	2
ENSG00000179915	ENST00000401669	ENSP00000385017	NRXN1	-	2
ENSG00000153253	ENST00000283254	ENSP00000283254	SCN3A	-	2
ENSG00000153832	ENST00000283946	ENSP00000283946	FBXO36	+	2
ENSG00000163053	ENST00000295190	ENSP00000295190	SLC16A14	-	2
ENSG00000135917	ENST00000644224	ENSP00000495385	SLC19A3	-	2
ENSG00000115009	ENST00000358813	ENSP00000351671	CCL20	+	2
ENSG00000123977	ENST00000309931	ENSP00000311899	DAW1	+	2
ENSG00000074047	ENST00000361492	ENSP00000354586	GLI2	+	2
ENSG00000079263	ENST00000392045	ENSP00000375899	SP140	+	2
ENSG00000169554	ENST00000627532	ENSP00000487174	ZEB2	-	2
ENSG00000232125	ENST00000452335	ENSP00000396593	DYTN	-	2
ENSG00000134324	ENST00000674199	ENSP00000501331	LPIN1	+	2
ENSG00000064012	ENST00000673742	ENSP00000501268	CASP8	+	2
ENSG00000177917	ENST00000326446	ENSP00000315357	ARL6IP6	+	2
ENSG00000162994	ENST00000401408	ENSP00000384869	CLHC1	-	2
ENSG00000085760	ENST00000263629	ENSP00000263629	MTIF2	-	2
ENSG00000153827	ENST00000675903	ENSP00000502713	TRIP12	-	2
ENSG00000014641	ENST00000233114	ENSP00000233114	MDH1	+	2
ENSG00000144035	ENST00000272425	ENSP00000272425	NAT8	-	2
ENSG00000144034	ENST00000272424	ENSP00000272424	TPRKB	-	2
ENSG00000138443	ENST00000261018	ENSP00000261018	ABI2	+	2
ENSG00000115211	ENST00000347454	ENSP00000233552	EIF2B4	-	2
ENSG00000115234	ENST00000233575	ENSP00000233575	SNX17	+	2
ENSG00000163795	ENST00000323703	ENSP00000318373	ZNF513	-	2
ENSG00000115241	ENST00000344034	ENSP00000342778	PPM1G	-	2
ENSG00000115216	ENST00000379852	ENSP00000369181	NRBP1	+	2
ENSG00000157992	ENST00000288873	ENSP00000288873	KRTCAP3	+	2
ENSG00000115226	ENST00000264703	ENSP00000264703	FNDC4	-	2
ENSG00000084734	ENST00000264717	ENSP00000264717	GCKR	+	2
ENSG00000138002	ENST00000260570	ENSP00000260570	IFT172	-	2
ENSG00000155438	ENST00000285814	ENSP00000285814	NIFK	-	2
ENSG00000211460	ENST00000389682	ENSP00000374332	TSN	+	2
ENSG00000121989	ENST00000241416	ENSP00000241416	ACVR2A	+	2
ENSG00000115947	ENST00000392857	ENSP00000376597	ORC4	-	2
ENSG00000204406	ENST00000642680	ENSP00000493871	MBD5	+	2
ENSG00000015568	ENST00000016946	ENSP00000016946	RGPD5	+	2
ENSG00000144063	ENST00000272462	ENSP00000272462	MALL	-	2
ENSG00000144061	ENST00000445609	ENSP00000389879	NPHP1	-	2
ENSG00000068024	ENST00000543185	ENSP00000440481	HDAC4	-	2
ENSG00000172954	ENST00000379509	ENSP00000368823	LCLAT1	+	2
ENSG00000163072	ENST00000317647	ENSP00000318921	NOSTRIN	+	2
ENSG00000196151	ENST00000359774	ENSP00000352820	WDSUB1	-	2
ENSG00000115504	ENST00000431489	ENSP00000403783	EHBP1	+	2
ENSG00000163249	ENST00000295414	ENSP00000295414	CCNYL1	+	2
ENSG00000136546	ENST00000643258	ENSP00000496114	SCN7A	-	2
ENSG00000138071	ENST00000260641	ENSP00000260641	ACTR2	+	2
ENSG00000028116	ENST00000340157	ENSP00000342381	VRK2	+	2
ENSG00000243244	ENST00000404752	ENSP00000385273	STON1	+	2
ENSG00000136541	ENST00000410096	ENSP00000387047	ERMN	-	2
ENSG00000152430	ENST00000392296	ENSP00000376116	BOLL	-	2
ENSG00000172292	ENST00000305747	ENSP00000306579	CERS6	+	2
ENSG00000153563	ENST00000283635	ENSP00000283635	CD8A	-	2
ENSG00000119185	ENST00000355346	ENSP00000347504	ITGB1BP1	-	2
ENSG00000184182	ENST00000272930	ENSP00000272930	UBE2F	+	2
ENSG00000077044	ENST00000264057	ENSP00000264057	DGKD	+	2
ENSG00000127837	ENST00000248450	ENSP00000248450	AAMP	-	2
ENSG00000205639	ENST00000338315	ENSP00000342501	MFSD2B	+	2
ENSG00000077380	ENST00000397119	ENSP00000380308	DYNC1I2	+	2
ENSG00000057935	ENST00000405094	ENSP00000385823	MTA3	+	2
ENSG00000138413	ENST00000345146	ENSP00000260985	IDH1	-	2
ENSG00000153823	ENST00000392055	ENSP00000375908	PID1	-	2
ENSG00000135919	ENST00000409304	ENSP00000386412	SERPINE2	-	2
ENSG00000158019	ENST00000379624	ENSP00000368945	BABAM2	+	2
ENSG00000032389	ENST00000382125	ENSP00000371559	EIPR1	-	2
ENSG00000115446	ENST00000357765	ENSP00000350409	UNC50	+	2
ENSG00000071909	ENST00000408978	ENSP00000386213	MYO3B	+	2
ENSG00000178171	ENST00000321420	ENSP00000314914	AMER3	+	2
ENSG00000021574	ENST00000315285	ENSP00000320885	SPAST	+	2
ENSG00000115085	ENST00000264972	ENSP00000264972	ZAP70	+	2
ENSG00000221944	ENST00000408957	ENSP00000386186	TIGD1	-	2
ENSG00000144283	ENST00000389759	ENSP00000374409	PKP4	+	2
ENSG00000115317	ENST00000258080	ENSP00000258080	HTRA2	+	2
ENSG00000163001	ENST00000349456	ENSP00000295117	CFAP36	+	2
ENSG00000169764	ENST00000337130	ENSP00000338703	UGP2	+	2
ENSG00000144395	ENST00000389175	ENSP00000373827	CCDC150	+	2
ENSG00000119041	ENST00000263956	ENSP00000263956	GTF3C3	-	2
ENSG00000187944	ENST00000342506	ENSP00000339384	C2orf66	-	2
ENSG00000197121	ENST00000354764	ENSP00000346809	PGAP1	-	2
ENSG00000115594	ENST00000410023	ENSP00000386380	IL1R1	+	2
ENSG00000115598	ENST00000264257	ENSP00000264257	IL1RL2	+	2
ENSG00000115602	ENST00000233954	ENSP00000233954	IL1RL1	+	2
ENSG00000180251	ENST00000295269	ENSP00000295269	SLC9A4	+	2
ENSG00000144182	ENST00000651691	ENSP00000498546	LIPT1	+	2
ENSG00000158411	ENST00000289359	ENSP00000289359	MITD1	-	2
ENSG00000185414	ENST00000338148	ENSP00000338057	MRPL30	+	2
ENSG00000144214	ENST00000308528	ENSP00000311320	LYG1	-	2
ENSG00000115514	ENST00000264255	ENSP00000264255	TXNDC9	-	2
ENSG00000178074	ENST00000319974	ENSP00000312770	C2orf69	+	2
ENSG00000162971	ENST00000354611	ENSP00000346627	TYW5	-	2
ENSG00000115112	ENST00000263707	ENSP00000263707	TFCP2L1	-	2
ENSG00000144015	ENST00000272395	ENSP00000272395	TRIM43	+	2
ENSG00000115524	ENST00000335508	ENSP00000335321	SF3B1	-	2
ENSG00000115541	ENST00000233893	ENSP00000233893	HSPE1	+	2
ENSG00000115540	ENST00000323303	ENSP00000315702	MOB4	+	2
ENSG00000154479	ENST00000447353	ENSP00000391504	CCDC173	-	2
ENSG00000144362	ENST00000359744	ENSP00000352782	PHOSPHO2	+	2
ENSG00000213160	ENST00000392647	ENSP00000376419	KLHL23	+	2
ENSG00000138385	ENST00000260956	ENSP00000260956	SSB	+	2
ENSG00000138382	ENST00000260953	ENSP00000260953	METTL5	-	2
ENSG00000144381	ENST00000388968	ENSP00000373620	HSPD1	-	2
ENSG00000144357	ENST00000272793	ENSP00000272793	UBR3	+	2
ENSG00000115263	ENST00000418842	ENSP00000387662	GCG	-	2
ENSG00000078098	ENST00000188790	ENSP00000188790	FAP	-	2
ENSG00000116044	ENST00000397062	ENSP00000380252	NFE2L2	-	2
ENSG00000196659	ENST00000408939	ENSP00000386181	TTC30B	-	2
ENSG00000197557	ENST00000355689	ENSP00000347915	TTC30A	-	2
ENSG00000197635	ENST00000360534	ENSP00000353731	DPP4	-	2
ENSG00000177673	ENST00000313965	ENSP00000315557	TEX44	+	2
ENSG00000079785	ENST00000233084	ENSP00000233084	DDX1	+	2
ENSG00000115053	ENST00000322723	ENSP00000318195	NCL	-	2
ENSG00000172428	ENST00000607357	ENSP00000475979	COPS9	-	2
ENSG00000178602	ENST00000319460	ENSP00000322486	OTOS	-	2
ENSG00000130414	ENST00000252711	ENSP00000252711	NDUFA10	-	2
ENSG00000180228	ENST00000325748	ENSP00000318176	PRKRA	-	2
ENSG00000204311	ENST00000644580	ENSP00000495855	PJVK	+	2
ENSG00000079150	ENST00000424785	ENSP00000413152	FKBP7	-	2
ENSG00000116095	ENST00000234453	ENSP00000234453	PLEKHA3	+	2
ENSG00000143977	ENST00000272348	ENSP00000272348	SNRPG	-	2
ENSG00000035141	ENST00000430566	ENSP00000397269	FAM136A	-	2
ENSG00000173692	ENST00000308696	ENSP00000309474	PSMD1	+	2
ENSG00000163093	ENST00000295240	ENSP00000295240	BBS5	+	2
ENSG00000239474	ENST00000284669	ENSP00000284669	KLHL41	+	2
ENSG00000138399	ENST00000453153	ENSP00000400513	FASTKD1	-	2
ENSG00000138398	ENST00000260970	ENSP00000260970	PPIG	+	2
ENSG00000115750	ENST00000263663	ENSP00000263663	TAF1B	+	2
ENSG00000134317	ENST00000324907	ENSP00000324693	GRHL1	+	2
ENSG00000172059	ENST00000305883	ENSP00000307023	KLF11	+	2
ENSG00000171848	ENST00000304567	ENSP00000302955	RRM2	+	2
ENSG00000115756	ENST00000307845	ENSP00000310749	HPCAL1	+	2
ENSG00000115758	ENST00000234111	ENSP00000234111	ODC1	-	2
ENSG00000072195	ENST00000312358	ENSP00000311684	SPEG	+	2
ENSG00000072182	ENST00000358078	ENSP00000350786	ASIC4	+	2
ENSG00000123989	ENST00000243776	ENSP00000243776	CHPF	-	2
ENSG00000124006	ENST00000404537	ENSP00000385636	OBSL1	-	2
ENSG00000123999	ENST00000243786	ENSP00000243786	INHA	+	2
ENSG00000144589	ENST00000456909	ENSP00000389383	STK11IP	+	2
ENSG00000114923	ENST00000358055	ENSP00000350756	SLC4A3	+	2
ENSG00000115884	ENST00000254351	ENSP00000254351	SDC1	-	2
ENSG00000143878	ENST00000272233	ENSP00000272233	RHOB	+	2
ENSG00000138430	ENST00000284719	ENSP00000284719	OLA1	-	2
ENSG00000217236	ENST00000394967	ENSP00000378418	SP9	+	2
ENSG00000138433	ENST00000342016	ENSP00000339723	CIR1	-	2
ENSG00000144306	ENST00000272732	ENSP00000272732	SCRN3	+	2
ENSG00000115468	ENST00000264059	ENSP00000264059	EFHD1	+	2
ENSG00000204120	ENST00000373563	ENSP00000362664	GIGYF2	+	2
ENSG00000115474	ENST00000233826	ENSP00000233826	KCNJ13	-	2
ENSG00000066248	ENST00000264051	ENSP00000264051	NGEF	-	2
ENSG00000115488	ENST00000233840	ENSP00000233840	NEU2	+	2
ENSG00000138435	ENST00000348749	ENSP00000261008	CHRNA1	-	2
ENSG00000162980	ENST00000295087	ENSP00000295087	ARL5A	-	2
ENSG00000115935	ENST00000679041	ENSP00000503603	WIPF1	-	2
ENSG00000163214	ENST00000457308	ENSP00000405111	DHX57	-	2
ENSG00000115904	ENST00000402219	ENSP00000384675	SOS1	-	2
ENSG00000163170	ENST00000327428	ENSP00000331369	BOLA3	-	2
ENSG00000114978	ENST00000396049	ENSP00000379364	MOB1A	-	2
ENSG00000065911	ENST00000394053	ENSP00000377617	MTHFD2	+	2
ENSG00000135913	ENST00000258399	ENSP00000258399	USP37	-	2
ENSG00000144580	ENST00000273064	ENSP00000273064	CNOT9	+	2
ENSG00000115556	ENST00000450993	ENSP00000388631	PLCD4	+	2
ENSG00000074582	ENST00000359273	ENSP00000352219	BCS1L	+	2
ENSG00000163481	ENST00000295704	ENSP00000295704	RNF25	-	2
ENSG00000163482	ENST00000295709	ENSP00000295709	STK36	+	2
ENSG00000135912	ENST00000392102	ENSP00000375951	TTLL4	+	2
ENSG00000135929	ENST00000258415	ENSP00000258415	CYP27A1	+	2
ENSG00000169599	ENST00000410022	ENSP00000387219	NFU1	-	2
ENSG00000115568	ENST00000411696	ENSP00000398798	ZNF142	-	2
ENSG00000182389	ENST00000539935	ENSP00000438949	CACNB4	-	2
ENSG00000188760	ENST00000373883	ENSP00000362990	TMEM198	+	2
ENSG00000198885	ENST00000439118	ENSP00000389308	ITPRIPL1	+	2
ENSG00000214694	ENST00000409978	ENSP00000387020	ARHGEF33	+	2
ENSG00000163040	ENST00000409856	ENSP00000387009	CCDC74A	+	2
ENSG00000222038	ENST00000409602	ENSP00000387176	POTEJ	+	2
ENSG00000196834	ENST00000451531	ENSP00000392718	POTEI	-	2
ENSG00000204634	ENST00000409318	ENSP00000386856	TBC1D8	-	2
ENSG00000163013	ENST00000520530	ENSP00000430968	FBXO41	-	2
ENSG00000187627	ENST00000641458	ENSP00000492954	RGPD1	+	2
ENSG00000154518	ENST00000284727	ENSP00000284727	ATP5MC3	-	2
ENSG00000187514	ENST00000409115	ENSP00000386819	PTMA	+	2
ENSG00000118257	ENST00000357785	ENSP00000350432	NRP2	+	2
ENSG00000198399	ENST00000355123	ENSP00000347244	ITSN2	-	2
ENSG00000132305	ENST00000410111	ENSP00000387262	IMMT	-	2
ENSG00000123992	ENST00000273075	ENSP00000273075	DNPEP	-	2
ENSG00000135905	ENST00000258390	ENSP00000258390	DOCK10	-	2
ENSG00000055917	ENST00000361078	ENSP00000354370	PUM2	-	2
ENSG00000144579	ENST00000273062	ENSP00000273062	CTDSP1	+	2
ENSG00000176714	ENST00000324364	ENSP00000339087	CCDC121	-	2
ENSG00000185404	ENST00000415673	ENSP00000397911	SP140L	+	2
ENSG00000273045	ENST00000650052	ENSP00000497775	C2orf15	+	2
ENSG00000163328	ENST00000392552	ENSP00000376335	GPR155	-	2
ENSG00000136697	ENST00000341010	ENSP00000341794	IL1F10	+	2
ENSG00000197223	ENST00000410067	ENSP00000386468	C1D	-	2
ENSG00000189350	ENST00000379558	ENSP00000368876	TOGARAM2	+	2
ENSG00000115414	ENST00000354785	ENSP00000346839	FN1	-	2
ENSG00000169679	ENST00000302759	ENSP00000302530	BUB1	-	2
ENSG00000153093	ENST00000439055	ENSP00000407761	ACOXL	+	2
ENSG00000153094	ENST00000393256	ENSP00000376943	BCL2L11	+	2
ENSG00000118965	ENST00000281405	ENSP00000281405	WDR35	-	2
ENSG00000135899	ENST00000258381	ENSP00000258381	SP110	-	2
ENSG00000155657	ENST00000589042	ENSP00000467141	TTN	-	2
ENSG00000115155	ENST00000272371	ENSP00000272371	OTOF	-	2
ENSG00000163217	ENST00000295379	ENSP00000295379	BMP10	-	2
ENSG00000183607	ENST00000328895	ENSP00000329292	GKN2	-	2
ENSG00000169605	ENST00000377938	ENSP00000367172	GKN1	+	2
ENSG00000169604	ENST00000303714	ENSP00000301945	ANTXR1	+	2
ENSG00000172016	ENST00000305165	ENSP00000304311	REG3A	-	2
ENSG00000162951	ENST00000295057	ENSP00000295057	LRRTM1	-	2
ENSG00000066032	ENST00000402739	ENSP00000384638	CTNNA2	+	2
ENSG00000115267	ENST00000649979	ENSP00000497271	IFIH1	-	2
ENSG00000115271	ENST00000437150	ENSP00000394842	GCA	+	2
ENSG00000055332	ENST00000233057	ENSP00000233057	EIF2AK2	-	2
ENSG00000077232	ENST00000264065	ENSP00000264065	DNAJC10	+	2
ENSG00000162998	ENST00000295113	ENSP00000295113	FRZB	-	2
ENSG00000130294	ENST00000498729	ENSP00000438388	KIF1A	-	2
ENSG00000134321	ENST00000382040	ENSP00000371471	RSAD2	+	2
ENSG00000151692	ENST00000320892	ENSP00000321330	RNF144A	+	2
ENSG00000162929	ENST00000402291	ENSP00000385579	KIAA1841	+	2
ENSG00000123609	ENST00000243346	ENSP00000243346	NMI	-	2
ENSG00000123610	ENST00000243347	ENSP00000243347	TNFAIP6	+	2
ENSG00000080345	ENST00000444746	ENSP00000390181	RIF1	+	2
ENSG00000197872	ENST00000381323	ENSP00000370724	CYRIA	-	2
ENSG00000196843	ENST00000357485	ENSP00000350078	ARID5A	+	2
ENSG00000114982	ENST00000431828	ENSP00000396749	KANSL3	-	2
ENSG00000249715	ENST00000624922	ENSP00000485238	FER1L5	+	2
ENSG00000114988	ENST00000264963	ENSP00000264963	LMAN2L	-	2
ENSG00000158158	ENST00000377075	ENSP00000366275	CNNM4	+	2
ENSG00000168763	ENST00000305510	ENSP00000305449	CNNM3	+	2
ENSG00000163126	ENST00000318357	ENSP00000321679	ANKRD23	-	2
ENSG00000213337	ENST00000393537	ENSP00000377170	ANKRD39	-	2
ENSG00000168758	ENST00000305476	ENSP00000306844	SEMA4C	-	2
ENSG00000124831	ENST00000308482	ENSP00000310109	LRRFIP1	+	2
ENSG00000132329	ENST00000254661	ENSP00000254661	RAMP1	+	2
ENSG00000124003	ENST00000446656	ENSP00000406674	MOGAT1	+	2
ENSG00000123983	ENST00000357430	ENSP00000350012	ACSL3	+	2
ENSG00000115318	ENST00000264094	ENSP00000264094	LOXL3	-	2
ENSG00000204843	ENST00000628224	ENSP00000487279	DCTN1	-	2
ENSG00000082898	ENST00000401558	ENSP00000384863	XPO1	-	2
ENSG00000115290	ENST00000263915	ENSP00000263915	GRB14	-	2
ENSG00000082438	ENST00000652658	ENSP00000498242	COBLL1	-	2
ENSG00000115339	ENST00000392701	ENSP00000376465	GALNT3	-	2
ENSG00000123607	ENST00000243344	ENSP00000243344	TTC21B	-	2
ENSG00000155749	ENST00000392257	ENSP00000376086	FLACC1	-	2
ENSG00000115993	ENST00000332624	ENSP00000328875	TRAK2	-	2
ENSG00000082146	ENST00000194530	ENSP00000194530	STRADB	+	2
ENSG00000155754	ENST00000439140	ENSP00000409937	C2CD6	-	2
ENSG00000155755	ENST00000409883	ENSP00000386264	TMEM237	-	2
ENSG00000082126	ENST00000409474	ENSP00000387278	MPP4	-	2
ENSG00000138395	ENST00000652192	ENSP00000498608	CDK15	+	2
ENSG00000003393	ENST00000264276	ENSP00000264276	ALS2	-	2
ENSG00000018510	ENST00000264167	ENSP00000264167	AGPS	+	2
ENSG00000138092	ENST00000380834	ENSP00000370214	CENPO	+	2
ENSG00000115137	ENST00000264711	ENSP00000264711	DNAJC27	-	2
ENSG00000138031	ENST00000679454	ENSP00000505261	ADCY3	-	2
ENSG00000136709	ENST00000322313	ENSP00000325377	WDR33	-	2
ENSG00000173349	ENST00000310981	ENSP00000310803	SFT2D3	+	2
ENSG00000144231	ENST00000272645	ENSP00000272645	POLR2D	-	2
ENSG00000144233	ENST00000272647	ENSP00000272647	AMMECR1L	-	2
ENSG00000136715	ENST00000643581	ENSP00000494423	SAP130	-	2
ENSG00000136689	ENST00000409930	ENSP00000387173	IL1RN	+	2
ENSG00000125637	ENST00000245796	ENSP00000245796	PSD4	+	2
ENSG00000125618	ENST00000429538	ENSP00000395498	PAX8	-	2
ENSG00000143947	ENST00000272317	ENSP00000272317	RPS27A	+	2
ENSG00000198203	ENST00000251481	ENSP00000251481	SULT1C2	+	2
ENSG00000198075	ENST00000272452	ENSP00000272452	SULT1C4	+	2
ENSG00000135945	ENST00000258428	ENSP00000258428	REV1	-	2
ENSG00000196604	ENST00000409914	ENSP00000386786	POTEF	-	2
ENSG00000177483	ENST00000316997	ENSP00000321179	RBM44	+	2
ENSG00000173559	ENST00000425611	ENSP00000403683	NABP1	+	2
ENSG00000168497	ENST00000304141	ENSP00000305675	CAVIN2	-	2
ENSG00000163017	ENST00000345517	ENSP00000295137	ACTG2	+	2
ENSG00000114956	ENST00000264093	ENSP00000264093	DGUOK	+	2
ENSG00000187605	ENST00000409262	ENSP00000386869	TET3	+	2
ENSG00000198380	ENST00000357308	ENSP00000349860	GFPT1	-	2
ENSG00000115977	ENST00000409085	ENSP00000386456	AAK1	-	2
ENSG00000135999	ENST00000258484	ENSP00000258484	EPC2	+	2
ENSG00000168280	ENST00000435030	ENSP00000393379	KIF5C	+	2
ENSG00000150556	ENST00000409642	ENSP00000387077	LYPD6B	+	2
ENSG00000187123	ENST00000334166	ENSP00000334463	LYPD6	+	2
ENSG00000168288	ENST00000303319	ENSP00000301920	MMADHC	-	2
ENSG00000136699	ENST00000680298	ENSP00000506463	SMPD4	-	2
ENSG00000115325	ENST00000233668	ENSP00000233668	DOK1	+	2
ENSG00000175701	ENST00000611969	ENSP00000485064	MTLN	-	2
ENSG00000144115	ENST00000674334	ENSP00000501453	THNSL2	+	2
ENSG00000176204	ENST00000409884	ENSP00000387297	LRRTM4	-	2
ENSG00000115963	ENST00000263895	ENSP00000263895	RND3	-	2
ENSG00000163596	ENST00000358299	ENSP00000351047	ICA1L	-	2
ENSG00000155760	ENST00000286201	ENSP00000286201	FZD7	+	2
ENSG00000115970	ENST00000405975	ENSP00000386088	THADA	-	2
ENSG00000115604	ENST00000233957	ENSP00000233957	IL18R1	+	2
ENSG00000019169	ENST00000327097	ENSP00000318916	MARCO	+	2
ENSG00000235118	ENST00000441223	ENSP00000490802	FAM237A	+	2
ENSG00000163046	ENST00000409867	ENSP00000386398	ANKRD30BL	-	2
ENSG00000183281	ENST00000355705	ENSP00000347933	PLGLB1	-	2
ENSG00000184924	ENST00000328379	ENSP00000330389	PTRHD1	-	2
ENSG00000162959	ENST00000404530	ENSP00000385557	MEMO1	-	2
ENSG00000084090	ENST00000337288	ENSP00000338030	STARD7	-	2
ENSG00000003137	ENST00000001146	ENSP00000001146	CYP26B1	-	2
ENSG00000134326	ENST00000256722	ENSP00000256722	CMPK2	-	2
ENSG00000183054	ENST00000329516	ENSP00000330842	RGPD6	-	2
ENSG00000013441	ENST00000321356	ENSP00000326830	CLK1	-	2
ENSG00000240344	ENST00000392283	ENSP00000376107	PPIL3	-	2
ENSG00000196290	ENST00000409020	ENSP00000386394	NIF3L1	+	2
ENSG00000115942	ENST00000234296	ENSP00000234296	ORC2	-	2
ENSG00000003402	ENST00000309955	ENSP00000312455	CFLAR	+	2
